"duration"	"severity"	"durationCDF"	"severityCDF"	"RT_duration"	"RT_severity"	"P2"	"RT"	"P_22"	"RT2"	"RT_condDuration"	"RT_condSeverity"	"intera_timeFUll"
4	1.29602676447232	0.0241634673798737	0.00504883671088962	1.024761798285	1.00507445681474	0.971136298503496	1.02972157619994	0.99965139740574	1.00034872416041	1.05521933415952	1.03494685386958	12
4	2.25948811472377	0.0241634673798737	0.032478118491665	1.024761798285	1.03356835551981	0.945522854634758	1.05761589484401	0.997835559493704	1.00216913547097	1.08380436629515	1.09311832120553	12
5	4.78918594724218	0.194934441624129	0.525130295573106	1.24213486665283	2.10584080365133	0.43090013770923	2.32072332423991	0.849035125093535	1.17780757290793	2.88265135689286	4.88707387016977	11
5	3.67148987543304	0.194934441624129	0.217624966704488	1.24213486665283	1.27815939599684	0.668980249500608	1.49481244139345	0.918460342170775	1.08877863755827	1.85675865256124	1.91060856722001	13
5	5.13296644246468	0.194934441624129	0.626428089317674	1.24213486665283	2.67686079013143	0.343757905412795	2.90902400862366	0.834879563645403	1.19777755205028	3.61340014904163	7.78705230623562	12
6	2.64906452219161	0.60055036092531	0.0603749577207355	2.50344449507192	1.0642543089042	0.390751296980799	2.55917256763229	0.948323384373156	1.05449260924954	6.40674647637813	2.7236104323321	12
5	4.06459394269185	0.194934441624129	0.314316301961604	1.24213486665283	1.4583983881501	0.599186888496713	1.66892837476614	0.891562367917554	1.12162652438519	2.07303412424327	2.43396245169691	11
5	4.13568526576608	0.194934441624129	0.333592089944804	1.24213486665283	1.50058242843662	0.584665091715136	1.7103808901374	0.886808376715932	1.12763932576195	2.12452373889637	2.56656750967397	13
5	3.90802463702436	0.194934441624129	0.273660308644688	1.24213486665283	1.37676628704409	0.629169040684366	1.5893979762772	0.902236209046818	1.10835720177587	1.97424664332136	2.18822955043455	12
6	6.93907737789295	0.60055036092531	0.954012745314043	2.50344449507192	21.7451554094478	0.0323188869779683	30.941659614754	0.41311800678268	2.42061586176768	77.4607274309452	672.83119694906	11
6	4.20266155211719	0.60055036092531	0.352164302214525	2.50344449507192	1.54360126096531	0.327051759687577	3.05761999554832	0.720233577172589	1.38843846176359	7.65458194587729	4.71974608068114	12
6	4.48649536393858	0.60055036092531	0.434338824046487	2.50344449507192	1.7678427343265	0.301013604602547	3.32210898348061	0.664097210425657	1.50580364485953	8.31671544672351	5.87296622908697	12
6	3.58263528652693	0.60055036092531	0.198420088291715	2.50344449507192	1.24753625358307	0.365605078271805	2.73519176682924	0.835424472511171	1.1969962969772	6.8474007716347	3.4122508896214	12
6	5.16638070501	0.60055036092531	0.635936441184652	2.50344449507192	2.74677312734615	0.218674985115256	4.57299676720196	0.544838212774782	1.83540723934752	11.4482435828334	12.5609846315911	12
7	5.7624796516139	0.914562702580068	0.787378886416566	11.7044900786703	4.70320178060583	0.0382202372736833	26.1641494488721	0.259838173729683	3.84854921679187	306.238027641169	123.055274275972	13
6	6.11770276519443	0.60055036092531	0.856644935807958	2.50344449507192	6.97568659772198	0.0965039183032363	10.3622735489121	0.446300784963496	2.24064136495255	25.9413766724534	72.2839727170751	12
5	3.8207529604154	0.194934441624129	0.252186741065866	1.24213486665283	1.33723224087429	0.644637795714324	1.55125871714037	0.908241021595681	1.1010293261618	1.9268725397592	2.0743931704974	12
7	4.16437501730146	0.914562702580068	0.341501004668172	11.7044900786703	1.51860520226927	0.0755279419823985	13.2401330388831	0.668408350769362	1.49609142203111	154.969005793882	20.1065349115851	12
5	3.94318166095881	0.194934441624129	0.282559468986652	1.24213486665283	1.39384374979143	0.622683027613978	1.60595351993428	0.899823061775241	1.11132959631766	1.99481086133421	2.23844827621594	12
4	5.16758443182169	0.0241634673798737	0.636277456923933	1.024761798285	2.74934842240687	0.36085986566441	2.77115882133031	0.978699210031783	1.02176438863941	2.83977769707979	7.61888113366336	12
6	5.69275322335946	0.60055036092531	0.771789397579666	2.50344449507192	4.38191735788915	0.147425346336145	6.78309412087047	0.480234895158879	2.08231432176365	16.9810996364479	29.7229578684382	12
6	4.06320033867691	0.60055036092531	0.313943233374928	2.50344449507192	1.45760533041502	0.337812084667472	2.96022565617911	0.74769432103229	1.33744495828104	7.41076062313226	4.31484069567798	11
7	4.24593938228796	0.914562702580068	0.364358840523558	11.7044900786703	1.57321467480751	0.074481511425487	13.426150743469	0.646596945470888	1.54655849676454	157.146248171665	21.1222173758033	13
6	4.98793192653313	0.60055036092531	0.584329832408556	2.50344449507192	2.40575359495821	0.242374706297458	4.12584306042536	0.572745100368677	1.74597739789707	10.3288190971526	9.9257617748517	11
7	4.6929112700114	0.914562702580068	0.496169100233172	11.7044900786703	1.98479291457272	0.0670407302070191	14.9163053103992	0.522227466979741	1.91487438564543	174.587747515984	29.6057770916839	12
6	6.03554431230604	0.60055036092531	0.842161219970624	2.50344449507192	6.33557861897999	0.105534937836409	9.47553502661	0.451753481267658	2.21359666602661	23.721476000228	60.0329971179863	13
5	4.79441699511989	0.194934441624129	0.52670147416041	1.24213486665283	2.11283142753527	0.429575656625466	2.32787865088889	0.848788427589996	1.17814989872016	2.89153923760585	4.91841517308646	11
6	6.43353730199612	0.60055036092531	0.903824491829627	2.50344449507192	10.3976575640081	0.066145389387363	15.1182117039748	0.4294797578577	2.32839844417378	37.8476038656475	157.193988278109	13
6	4.82602656617708	0.60055036092531	0.536185903552586	2.50344449507192	2.15603623878512	0.262831865701816	3.80471369911632	0.600431869820289	1.66546789113526	9.52488956537748	8.20310061349695	12
