"duration"	"severity"	"durationCDF"	"severityCDF"	"RT_duration"	"RT_severity"	"P2"	"RT"	"P_22"	"RT2"	"RT_condDuration"	"RT_condSeverity"	"intera_timeFUll"
8	5.64469311002669	0.974528592018122	0.718888649582256	39.3559312113953	3.56602811982678	0.0228541633888052	43.8629480037407	0.283728595010817	3.53313341700346	1722.04646225087	156.034069554852	13
6	5.10732489437374	0.539556770271716	0.535326784460745	2.17714349059649	2.15732464637285	0.284797868234393	3.51986827221306	0.640318577033146	1.5655503625038	7.64452172375345	7.57493256444369	11
6	3.5620854869586	0.539556770271716	0.0929375100684934	2.17714349059649	1.10516198334676	0.434531746523822	2.30696833640255	0.932973973135968	1.07446832307943	5.0103208983308	2.54334002564338	14
4	5.23141022793876	0.0830735640694274	0.580048222927851	1.09327307089231	2.38706212265875	0.400134951574773	2.50528222152778	0.936743261427949	1.07014485363262	2.73226086996304	5.9656426244801	11
4	4.3816663974456	0.0830735640694274	0.2829133195681	1.09327307089231	1.39794951955931	0.668946858804924	1.49855099429428	0.965066257557549	1.03873798564797	1.63431976173032	2.0897766409379	12
4	3.26272121389737	0.0830735640694274	0.055205939149498	1.09327307089231	1.06102591234512	0.869075039807429	1.15346884270693	0.992645456973646	1.00987817286587	1.25797315630484	1.22086800764664	12
5	3.77307293110299	0.251430412294228	0.129207011691823	1.33915536625591	1.1511932156686	0.667677760239787	1.50139938768088	0.951684815774163	1.05334346390375	2.00569113725605	1.72417487030744	13
4	3.76393755080859	0.0830735640694274	0.127457417037995	1.09327307089231	1.1488848796229	0.806068581706472	1.24362988850147	0.983400437186106	1.01937211179259	1.35630279569738	1.42529420659304	10
8	7.63277822626968	0.974528592018122	0.991703918651152	39.3559312113953	120.834275634402	0.0060563743615778	165.519982838544	0.0277111149691481	36.1750503907268	6498.26593631216	19951.5862825432	13
7	6.93197552762721	0.832001740403592	0.960409002948764	5.96703193711888	25.3201751674721	0.03131716552585	32.0096331695379	0.176272091121794	5.68695233608773	190.535504632229	808.507881933702	12
5	4.55579852226283	0.251430412294228	0.339018939972358	1.33915536625591	1.51661074880154	0.529348289239096	1.89374557502229	0.880202358494318	1.1388869510722	2.52981901231958	2.86505270656786	11
6	4.4494676524107	0.539556770271716	0.304229836333625	2.17714349059649	1.44077891341262	0.369829031663848	2.71057946933523	0.78638436173081	1.27475955674626	5.88689179105706	3.89579721994944	13
5	4.51397130941721	0.251430412294228	0.325148188215206	1.33915536625591	1.48543867392303	0.538799069725831	1.86052841721174	0.884622329764736	1.13319655932578	2.48544483741841	2.75694365003061	11
6	5.49682029088017	0.539556770271716	0.67164645688079	2.17714349059649	3.05296227617746	0.223079164869494	4.49370061510949	0.565717607977999	1.77199890237665	9.75951067357707	13.6855554303492	12
7	6.14987861050287	0.832001740403592	0.85106708324896	5.96703193711888	6.73088933098572	0.0803595183886613	12.4745767582102	0.236571657958787	4.23740945572945	74.2542023243487	83.7597022225987	12
