"duration"	"severity"	"durationCDF"	"severityCDF"	"RT_duration"	"RT_severity"	"P2"	"RT"	"P_22"	"RT2"	"RT_condDuration"	"RT_condSeverity"	"intera_timeFUll"
5	3.59113961108257	0.268298609717546	0.222748619365001	1.32762980135049	1.24982546912291	0.592390431159596	1.63984514322254	0.916562339757858	1.05986088375092	2.24113984885217	2.10980023204696	13
4	4.28649270185676	0.0971862057976443	0.346165444316612	1.0760010288576	1.48574064032641	0.603698478341877	1.60912873939438	0.952949871543866	1.01939105134121	1.78234841971601	2.46106408021295	11
6	5.76274373704469	0.540708439559477	0.64950532512463	2.11505861439483	2.77159295436941	0.226825572206021	4.28271187406614	0.582960663109872	1.66637070543726	9.3246038963974	12.2190497632782	12
7	3.80179622217961	0.814204609415111	0.257302081203328	5.2284858540919	1.30797265865844	0.166572723269901	5.8318586162186	0.761920586111659	1.27497351972875	31.3886076390795	7.85226196091602	13
5	6.12166581099573	0.268298609717546	0.716863583599082	1.32762980135049	3.43095594617204	0.244047328632309	3.98049254164205	0.770790478051063	1.26030172801929	5.4400505377002	14.0585679236885	12
5	3.6746963814378	0.268298609717546	0.236128102142803	1.32762980135049	1.27171659823278	0.583749715079147	1.66411827935001	0.911823573060504	1.06536900353213	2.27431340359709	2.17853056777998	12
4	2.91190456845553	0.0971862057976443	0.130999275155235	1.0760010288576	1.11786853987044	0.7908264739153	1.22837133488859	0.98098804513182	0.990255259734624	1.36060319722282	1.41354466086092	10
7	4.6624696813394	0.814204609415111	0.421865902017744	5.2284858540919	1.68028243761949	0.151720305833562	6.40275911712326	0.612209182733582	1.58675923005767	34.4613453378321	11.0748685114224	14
6	6.02966480834124	0.540708439559477	0.700194202588468	2.11505861439483	3.24019275082639	0.201948480578317	4.81027917935657	0.557148877273738	1.743570903673	10.4732583693523	16.0446503065906	11
8	6.39962756282644	0.962516413302089	0.764346547374891	25.9161050744036	4.12227599726271	0.0304189581467308	31.9349718271983	0.242718081176289	4.00229173995081	851.972146757724	135.516672772889	12
1	0.383194406633273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
