"duration"	"severity"	"durationCDF"	"severityCDF"	"RT_duration"	"RT_severity"	"P2"	"RT"	"P_22"	"RT2"	"RT_condDuration"	"RT_condSeverity"	"intera_timeFUll"
6	5.99497514429156	0.634925020243734	0.679803835688811	2.74587697316705	3.13074012784833	0.152390229035201	6.5781840918462	0.532880915032254	1.88119137336994	18.0187206919466	20.5442313963919	12
6	4.11417076241984	0.634925020243734	0.24535836336817	2.74587697316705	1.32838016315448	0.316073495696561	3.17157557985987	0.803643120691534	1.247383265758	8.6874635505761	4.20275721071457	13
4	3.27947136064965	0.0277932833801297	0.0932404811184752	1.03110888173807	1.10553124562582	0.894630482863425	1.12051958835969	0.98433575263797	1.01840350480579	1.15255281536777	1.23574064018852	11
5	2.20277967393294	0.23951650953385	0.00988825480051941	1.31817586175038	1.01246246724423	0.759009956415161	1.32073495468594	0.991585279250469	1.01095790888495	1.73670430882908	1.33392514641855	12
5	4.34876991888233	0.23951650953385	0.2988745884701	1.31817586175038	1.42977413727559	0.586966283931879	1.70785104329519	0.874642618064172	1.14612638315162	2.24574374684759	2.43587098001276	12
5	4.19876589725819	0.23951650953385	0.264276223003145	1.31817586175038	1.36253715284839	0.61227411172016	1.63725847819339	0.883933155742846	1.13408007594161	2.15291784597428	2.22537116426562	12
5	5.05460446878302	0.23951650953385	0.47023348583688	1.31817586175038	1.89225055489916	0.453866735342423	2.20869013375887	0.836383269286846	1.19855455890086	2.90432358025947	4.16917656120256	11
7	7.4226140900152	0.900898916004103	0.883249285824263	10.115439104921	8.58625137729982	0.0169624919385649	59.0980962008916	0.198889306233069	5.04024574965046	596.341571837278	506.190447040309	14
5	6.89965133845047	0.23951650953385	0.825783196458526	1.31817586175038	5.75404300856384	0.153769935228501	6.51916110195744	0.780930358779123	1.28366245353728	8.57239004355167	37.4198181199295	12
5	6.1508481499149	0.23951650953385	0.70931742022999	1.31817586175038	3.44861044368501	0.254512808783605	3.93870542383772	0.796653261452555	1.25832784336358	5.1792122685312	13.5498502419858	10
7	5.64544866540437	0.900898916004103	0.607511680751922	10.115439104921	2.55409124611054	0.0525475408594128	19.0770293718243	0.439041862384563	2.28326969767201	192.500713439361	48.6053429777776	13
7	7.5321267114594	0.900898916004103	0.893074007160038	10.115439104921	9.37518515158928	0.0155758266509671	64.3594078732196	0.190451250184893	5.26355683892315	649.431926253036	601.906104996819	11
6	3.46193904138727	0.634925020243734	0.120158830881838	2.74587697316705	1.13935448303344	0.348030258597593	2.8803558185762	0.896885890276835	1.11770180717498	7.88976505730195	3.27372248500612	11
8	5.84201340485673	0.983977997195385	0.649163790468006	62.567145482173	2.85731903707829	0.00781381795311509	128.292082872562	0.359044394383495	2.79199730193097	8007.24381571109	365.675148080355	13
7	6.96864812653273	0.900898916004103	0.834428123466846	10.115439104921	6.05447616698011	0.0237382201819488	42.2294077950481	0.240934740347103	4.16067429274821	426.124579997493	255.051816040703	12
7	10.8255961079928	0.900898916004103	0.995510345130402	10.115439104921	223.280187343654	NA	NA	NA	NA	NA	NA	14
5	5.81659513792018	0.23951650953385	0.643917583467611	1.31817586175038	2.81522179655556	0.310178316527626	3.23185383044941	0.806387590470913	1.24313790568968	4.24973568915796	9.07613990581713	11
5	4.56252711989662	0.23951650953385	0.349920909871363	1.31817586175038	1.54204464597345	0.548522246121059	1.82754844945872	0.862040334473728	1.16288175889606	2.40314020273931	2.81127093181399	12
6	4.06811203802133	0.634925020243734	0.235265798579012	2.74587697316705	1.31084889171879	0.319000384206194	3.14247577753448	0.81080879697106	1.23635927994	8.60775443891686	4.10923922546592	12
6	6.05261003932149	0.634925020243734	0.690922048465384	2.74587697316705	3.24335972661539	0.147462838350089	6.79799054194424	0.526690092940793	1.90330327801485	18.620806461409	21.9944208514106	12
6	6.37821782661665	0.634925020243734	0.749140466016418	2.74587697316705	3.99606490721523	0.121193424774261	8.27149643026719	0.494741088965586	2.02621331187207	22.6569797683464	32.972621366699	12
6	4.75287874612629	0.634925020243734	0.396379626019526	2.74587697316705	1.66073085602075	0.266631528596177	3.7596865819661	0.702063825140563	1.42786302967747	10.298395645947	6.22856143369296	12
5	5.80148664598347	0.23951650953385	0.640778989725587	1.31817586175038	2.79062457851887	0.312831126909929	3.20444768490312	0.806873373830634	1.24238946643265	4.21369789755581	8.92054638578964	12
7	8.1288994884925	0.900898916004103	0.935280906523509	10.115439104921	15.4892617702733	0.00953243221435662	105.162140978289	0.154287745258032	6.49728193717298	1061.16034999822	1624.90132863942	13
5	4.20874545781364	0.23951650953385	0.266538351279979	1.31817586175038	1.36673946366733	0.610640179811588	1.64163940325948	0.883304959374582	1.13488662069998	2.15867855626059	2.23820755471583	11
5	3.75887826348811	0.23951650953385	0.172016679424493	1.31817586175038	1.21071397874945	0.675859069861622	1.48322486905059	0.912607741180035	1.09844672048908	1.95037089909923	1.79137046869452	12
4	4.52610850144191	0.0277932833801297	0.34111506728386	1.03110888173807	1.52143558095907	0.654043203520501	1.53269841349362	0.977048445815509	1.02599925795434	1.57651493997331	2.32620042952771	13
5	4.94351293474911	0.23951650953385	0.443137512815963	1.31817586175038	1.80017689009972	0.475603267068322	2.10774620319871	0.841742710581866	1.19092326882071	2.77158706220793	3.78503894894633	11
6	5.78525919091649	0.634925020243734	0.63739127240977	2.74587697316705	2.76455281993374	0.170911175564247	5.86533313039747	0.556772531782249	1.80046773712646	16.066105473219	16.1753777118836	12
6	6.15040633476509	0.634925020243734	0.70923627585946	2.74587697316705	3.44764802884292	0.139282804558819	7.19723431451166	0.516555899337986	1.940643755452	19.7144003659652	24.7528619183351	11
7	6.74251600345951	0.900898916004103	0.80481483145653	10.115439104921	5.13589730138179	0.0277531290882089	36.1202867325708	0.266533123451158	3.76107467399208	364.479229450871	185.056513269482	13
6	5.4017885550904	0.634925020243734	0.552748809886693	2.74587697316705	2.24136011832231	0.206486943709624	4.85479111842477	0.605839226159949	1.65464852242416	13.2980658429837	10.854730464093	13
4	4.24250791882229	0.0277932833801297	0.274236006125747	1.03110888173807	1.38123548268205	0.719775426634509	1.39272743038668	0.978195283859614	1.02479637443848	1.43254248975862	1.91898115936017	11
6	3.9724636404783	0.634925020243734	0.214821827432321	2.74587697316705	1.27671783986806	0.324760277835274	3.08674135603684	0.825492874488671	1.21436660614799	8.45508875491177	3.93126230947381	13
5	2.23077350210337	0.23951650953385	0.010715955240344	1.31817586175038	1.01330956028478	0.758822843379423	1.32106062586062	0.990944691846383	1.01161143365563	1.73713255109701	1.33537039524535	NA
